Course_id,Course_title,Course_description,Course_level,Course_competencies,Course_instructor,Course_prerequisites,Course_slot,Course_capacity,Course_department,course_overall_rating,Course_industryfit,Course_credits
MCP100,Engg. Visualization & Comm.,"Engg. Visualization & Comm. introduces core concepts and practical techniques related to engg. visualization & comm..
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']","DEVENDRA KUMAR DUBEY , GIRISH CHANDRA , SANTOSH KUMAR , ARPAN GUPTA , RAMA KRISHNA K   , SUJEET KUMAR SINHA   , NARESH VARMA DATLA",[],P,700.0,MCP,2.77,[],0.0
MCP101,Product Realization Through Manufacturing,"Product Realization Through Manufacturing introduces core concepts and practical techniques related to product realization through manufacturing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",SAGAR SARKAR,[],K,700.0,MCP,3.78,[],0.0
MCP232,Production Engineering Lab I,"Production Engineering Lab I introduces core concepts and practical techniques related to production engineering lab i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",KUSUM MEENA,[],X,0.0,MCP,4.61,[],0.0
MCP261,Industrial Engineering Lab - I,"Industrial Engineering Lab - I introduces core concepts and practical techniques related to industrial engineering lab - i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",AMBER SRIVASTAVA,[],X,120.0,MCP,1.18,[],0.0
MCP301,Mechanical Engineering Lab - I,"Mechanical Engineering Lab - I introduces core concepts and practical techniques related to mechanical engineering lab - i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","SATINDER PAUL SINGH , JAYANTA KUMAR DUTT",[],D,190.0,MCP,4.18,[],0.0
MCP331,Manufacturing Laboratory-Ii,"Manufacturing Laboratory-Ii introduces core concepts and practical techniques related to manufacturing laboratory-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Foundational Knowledge', 'Problem Solving']",SUDARSAN GHOSH,[],X,100.0,MCP,2.17,[],0.0
MCP332,Production Engineering Lab- Ii,"Production Engineering Lab- Ii introduces core concepts and practical techniques related to production engineering lab- ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",SIVANANDAM ARAVINDAN,[],X,100.0,MCP,2.5,[],0.0
MCQ301,Seminar Course - I,"Seminar Course - I introduces core concepts and practical techniques related to seminar course - i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Technical Writing', 'Project Management', 'Research']",SUBIR KUMAR SAHA,[],P,30.0,MCQ,1.58,[],0.0
MCQ302,Seminar Course - Ii,"Seminar Course - Ii introduces core concepts and practical techniques related to seminar course - ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Technical Writing', 'Project Management', 'Research']",SANGEETA KOHLI,[],P,40.0,MCQ,3.12,[],0.0
MCQ303,Seminar Course - Iii,"Seminar Course - Iii introduces core concepts and practical techniques related to seminar course - iii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Technical Writing', 'Project Management', 'Research']",SAGAR SARKAR,[],P,40.0,MCQ,3.26,[],0.0
MCV390A,Spl. Module In Mechanical Engg (Energy Efficiency In Thermal Systems),"Spl. Module In Mechanical Engg (Energy Efficiency In Thermal Systems) introduces core concepts and practical techniques related to spl. module in mechanical engg (energy efficiency in thermal systems).
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",PRABAL TALUKDAR,[],M,30.0,MCV,4.17,"['SDE', 'Software Engineer', 'Developer']",1.0
MED7153,Cornerstone Project,"Cornerstone Project introduces core concepts and practical techniques related to cornerstone project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",PRASHANT PALKAR,[],X,20.0,MED,1.68,[],0.0
MED7252,Major Project Part-2 (Project Intensive Track),"Major Project Part-2 (Project Intensive Track) introduces core concepts and practical techniques related to major project part-2 (project intensive track).
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",RAMA KRISHNA K,[],X,15.0,MED,1.32,[],0.0
MED7253,Cornerstone Project,"Cornerstone Project introduces core concepts and practical techniques related to cornerstone project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",RAMA KRISHNA K,[],X,30.0,MED,4.48,[],0.0
MED7353,Cornerstone Project,"Cornerstone Project introduces core concepts and practical techniques related to cornerstone project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",SAGAR SARKAR,[],X,30.0,MED,3.48,[],0.0
MED7453,Corner-Stone Project,"Corner-Stone Project introduces core concepts and practical techniques related to corner-stone project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",PRATIK DAS,[],X,35.0,MED,1.96,[],0.0
MEL1002,Engineering Mechanics,"Engineering Mechanics introduces core concepts and practical techniques related to engineering mechanics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","RAMA KRISHNA K   , RAJAN  PRASAD , P.M.V.SUBBARAO","['ENGMATH101', 'DS102']",C,700.0,MEL,4.65,[],3.0
MEL7001,Professional Ethics For Mechanical Engineers,"Professional Ethics For Mechanical Engineers introduces core concepts and practical techniques related to professional ethics for mechanical engineers.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SUJEET KUMAR SINHA,"['ENGMATH101', 'DS102']",X,200.0,MEL,1.57,[],1.0
MEL7111,Integer Programming,"Integer Programming introduces core concepts and practical techniques related to integer programming.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",PRASHANT PALKAR,"['ENGMATH101', 'DS102']",AB,30.0,MEL,2.84,"['SDE', 'Software Engineer', 'Developer']",3.0
MEL7118,Reinforcement Learning,"Reinforcement Learning introduces core concepts and practical techniques related to reinforcement learning.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",AMBER SRIVASTAVA,"['ENGMATH101', 'DS102']",AA,30.0,MEL,2.02,[],3.0
MEL7120,Introduction To Stochastic Modeling And Simulation,"Introduction To Stochastic Modeling And Simulation introduces core concepts and practical techniques related to introduction to stochastic modeling and simulation.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",NOMESH BHOJKUMAR BOLIA,"['ENGMATH101', 'DS102']",A,30.0,MEL,2.02,[],3.0
MEL7125,Stochastic Simulation Development And Analysis,"Stochastic Simulation Development And Analysis introduces core concepts and practical techniques related to stochastic simulation development and analysis.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",VARUN  RAMAMOHAN,"['ENGMATH101', 'DS102']",AB,50.0,MEL,1.04,"['SDE', 'Software Engineer', 'Developer']",3.0
MEL7126,Special Topics In Ieor,"Special Topics In Ieor introduces core concepts and practical techniques related to special topics in ieor.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SHAURYA SHRIYAM,"['ENGMATH101', 'DS102']",J,30.0,MEL,4.22,[],3.0
MEL7206,Finite Element Method,"Finite Element Method introduces core concepts and practical techniques related to finite element method.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",KAUSHIK MUKHERJEE,"['ENGMATH101', 'DS102']",D,35.0,MEL,4.6,[],2.0
MEL7211,Robotics,"Robotics introduces core concepts and practical techniques related to robotics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SUBIR KUMAR SAHA,"['ENGMATH101', 'DS102']",C,15.0,MEL,3.71,[],3.0
MEL7213,Automotive Structural Design,"Automotive Structural Design introduces core concepts and practical techniques related to automotive structural design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ANOOP CHAWLA,"['ENGMATH101', 'DS102']",D,20.0,MEL,1.63,[],2.0
MEL7215,Acoustics And Noise Control,"Acoustics And Noise Control introduces core concepts and practical techniques related to acoustics and noise control.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']","ARPAN GUPTA , ASHISH KAMALAKAR DARPE","['ENGMATH101', 'DS102']",B,20.0,MEL,2.77,[],3.0
MEL7216,Machine Learning For Computational Design,"Machine Learning For Computational Design introduces core concepts and practical techniques related to machine learning for computational design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'ML Basics', 'Model Evaluation', 'Engineering Analysis', 'Data Analysis', 'Statistics', 'Problem Solving']",NARESH VARMA DATLA,"['ENGMATH101', 'DS102']",C,15.0,MEL,2.38,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",2.0
MEL7232,Orthopedic Biomechanics And Implant Design,"Orthopedic Biomechanics And Implant Design introduces core concepts and practical techniques related to orthopedic biomechanics and implant design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",KAUSHIK MUKHERJEE,"['ENGMATH101', 'DS102']",F,15.0,MEL,3.35,[],2.0
MEL7304,Metrology,"Metrology introduces core concepts and practical techniques related to metrology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']","ABHISHEK DAS , PRITHVIRAJ MUKHOPADHYAY","['ENGMATH101', 'DS102']",E,40.0,MEL,3.56,[],2.0
MEL7306,Additive Manufacturing,"Additive Manufacturing introduces core concepts and practical techniques related to additive manufacturing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SAGAR SARKAR,"['ENGMATH101', 'DS102']",B,35.0,MEL,2.7,[],3.0
MEL7307,Smart Manufacturing,"Smart Manufacturing introduces core concepts and practical techniques related to smart manufacturing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SUNIL JHA,"['ENGMATH101', 'DS102']",F,30.0,MEL,2.0,[],3.0
MEL7405,Convective Heat Transfer,"Convective Heat Transfer introduces core concepts and practical techniques related to convective heat transfer.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",P.M.V.SUBBARAO,"['ENGMATH101', 'DS102']",B,25.0,MEL,4.38,[],3.0
MEL7406,Scientific Computing For Thermofluids,"Scientific Computing For Thermofluids introduces core concepts and practical techniques related to scientific computing for thermofluids.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",SUBHRA DATTA,"['ENGMATH101', 'DS102']",M,35.0,MEL,1.8,[],2.0
MEL7413,Radiative Heat Transfer,"Radiative Heat Transfer introduces core concepts and practical techniques related to radiative heat transfer.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SANGEETA KOHLI,"['ENGMATH101', 'DS102']",F,10.0,MEL,2.54,[],3.0
MEL7415,Lattice Boltzmann Method,"Lattice Boltzmann Method introduces core concepts and practical techniques related to lattice boltzmann method.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",AMIT GUPTA,"['ENGMATH101', 'DS102']",F,15.0,MEL,2.93,[],2.0
MEL7421,Aerodynamics Of Flight,"Aerodynamics Of Flight introduces core concepts and practical techniques related to aerodynamics of flight.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",SUPREET SINGH BAHGA,"['ENGMATH101', 'DS102']",F,30.0,MEL,1.95,[],3.0
MEL7423,Thermal Design,"Thermal Design introduces core concepts and practical techniques related to thermal design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ANJAN RAY,"['ENGMATH101', 'DS102']",E,25.0,MEL,3.29,[],3.0
MEL7430,Heat Exchangers,"Heat Exchangers introduces core concepts and practical techniques related to heat exchangers.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",B. PREMACHANDRAN,"['ENGMATH101', 'DS102']",D,20.0,MEL,3.3,[],3.0
MEL7431,Gas Dynamics,"Gas Dynamics introduces core concepts and practical techniques related to gas dynamics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",PRATIK DAS,"['ENGMATH101', 'DS102']",J,25.0,MEL,4.97,[],3.0
MEL7432,Introduction To Microfluidics,"Introduction To Microfluidics introduces core concepts and practical techniques related to introduction to microfluidics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",DEBABRATA DASGUPTA,"['ENGMATH101', 'DS102']",X,10.0,MEL,2.18,[],3.0
MEL7433,Air Pollution: Sources And Apportionment,"Air Pollution: Sources And Apportionment introduces core concepts and practical techniques related to air pollution: sources and apportionment.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",MAYANK KUMAR,"['ENGMATH101', 'DS102']",H,30.0,MEL,4.91,[],3.0
MEL8262,Rotor Dynamics,"Rotor Dynamics introduces core concepts and practical techniques related to rotor dynamics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ASHISH KAMALAKAR DARPE,"['ENGMATH101', 'DS102']",B,15.0,MEL,3.63,[],2.0
MEL8418,"Heating, Ventilating And Air-Conditioning (Hvac) Technologies","Heating, Ventilating And Air-Conditioning (Hvac) Technologies introduces core concepts and practical techniques related to heating, ventilating and air-conditioning (hvac) technologies.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Foundational Knowledge', 'Problem Solving']",ANURAG GOYAL,"['ENGMATH101', 'DS102']",J,30.0,MEL,2.1,[],3.0
MEL8828,Turbulent Combustion: Modelling And Applications,"Turbulent Combustion: Modelling And Applications introduces core concepts and practical techniques related to turbulent combustion: modelling and applications.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Foundational Knowledge', 'Problem Solving']",KRISHNA KANT AGRAWAL,"['ENGMATH101', 'DS102']",X,20.0,MEL,3.26,[],3.0
MEN7002,Teaching And Research Practicum,"Teaching And Research Practicum introduces core concepts and practical techniques related to teaching and research practicum.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",DEBABRATA DASGUPTA,[],X,200.0,MEN,3.74,[],0.0
MEP1000,Engineering Visualization,"Engineering Visualization introduces core concepts and practical techniques related to engineering visualization.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","DEVENDRA KUMAR DUBEY , RAJ KUMAR PANDEY   , JAYANTA KUMAR DUTT ,",[],P,700.0,MEP,3.98,[],0.0
MEP1001,Manufacturing For Product Innovation,"Manufacturing For Product Innovation introduces core concepts and practical techniques related to manufacturing for product innovation.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",PULAK MOHAN PANDEY,[],B,700.0,MEP,1.2,[],0.0
MEP7003,Research Communication,"Research Communication introduces core concepts and practical techniques related to research communication.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",SUBIR KUMAR SAHA,[],K,60.0,MEP,3.43,[],0.0
VLM101,Industrial Safety And Hazards,"Industrial Safety And Hazards introduces core concepts and practical techniques related to industrial safety and hazards.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",P.M.V.SUBBARAO,[],X,35.0,VLM,2.99,[],1.0
VLM102,Energy Management In Manufacturing,"Energy Management In Manufacturing introduces core concepts and practical techniques related to energy management in manufacturing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']","PRABAL TALUKDAR   , ANURAG GOYAL , AMIT GUPTA",[],X,35.0,VLM,4.62,[],0.0
VLM103,Machining Technology,"Machining Technology introduces core concepts and practical techniques related to machining technology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']","SUDARSAN GHOSH   , PRITHVIRAJ MUKHOPADHYAY",[],X,35.0,VLM,2.14,[],0.0
VLM104,Machine Tools And Tool Design,"Machine Tools And Tool Design introduces core concepts and practical techniques related to machine tools and tool design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'ML Basics', 'Model Evaluation', 'Engineering Analysis', 'Data Analysis', 'Statistics', 'Problem Solving']","SUDARSAN GHOSH   , ASHISH KAMALAKAR DARPE",[],X,35.0,VLM,4.2,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",0.0
VLM105,Process Engineering,"Process Engineering introduces core concepts and practical techniques related to process engineering.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","ABHISHEK DAS , PRITHVIRAJ MUKHOPADHYAY",[],X,35.0,VLM,3.43,[],1.0
VLM106,Engineering Measurement,"Engineering Measurement introduces core concepts and practical techniques related to engineering measurement.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",PRITHVIRAJ MUKHOPADHYAY,[],X,35.0,VLM,2.41,[],0.0
VLM107,Micro And Nano Fabrication,"Micro And Nano Fabrication introduces core concepts and practical techniques related to micro and nano fabrication.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']","SIVANANDAM ARAVINDAN   , SUPREET SINGH BAHGA",[],X,35.0,VLM,3.55,[],0.0
VLM108,Cad/Cam And Numerical Control,"Cad/Cam And Numerical Control introduces core concepts and practical techniques related to cad/cam and numerical control.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",NARESH VARMA DATLA,[],X,35.0,VLM,3.48,[],1.0
VLM109,Additive Manufacturing,"Additive Manufacturing introduces core concepts and practical techniques related to additive manufacturing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",PULAK MOHAN PANDEY,[],X,35.0,VLM,3.71,[],0.0
VLM110,Automation And Smart Manufacturing,"Automation And Smart Manufacturing introduces core concepts and practical techniques related to automation and smart manufacturing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",SUNIL JHA,[],X,35.0,VLM,3.88,[],0.0
VLM111,Robotics,"Robotics introduces core concepts and practical techniques related to robotics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",SHAURYA SHRIYAM,[],X,35.0,VLM,3.64,[],1.0
VLM112,Advances In Materials,"Advances In Materials introduces core concepts and practical techniques related to advances in materials.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","JAYANT JAIN   , RAJESH PRASAD",[],X,35.0,VLM,4.35,[],0.0
VLM113,Casting,"Casting introduces core concepts and practical techniques related to casting.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",SIVANANDAM ARAVINDAN,[],X,35.0,VLM,3.51,[],0.0
VLM114,Welding,"Welding introduces core concepts and practical techniques related to welding.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",ABHISHEK DAS,[],X,35.0,VLM,4.61,[],0.0
VLM115,Forming,"Forming introduces core concepts and practical techniques related to forming.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",DIGAVALLI RAVI KUMAR,[],X,35.0,VLM,3.59,[],0.0
VLM116,Processing Of Polymers And Composites,"Processing Of Polymers And Composites introduces core concepts and practical techniques related to processing of polymers and composites.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",KUSUM MEENA,[],X,35.0,VLM,2.24,[],1.0
VLM117,Statistics For Manufacturing Management,"Statistics For Manufacturing Management introduces core concepts and practical techniques related to statistics for manufacturing management.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']","VARUN  RAMAMOHAN , MINAKSHI KUMARI",[],X,35.0,VLM,2.76,[],0.0
VLM118,Artificial Intelligence And Machine Learning For Manufacturing Management,"Artificial Intelligence And Machine Learning For Manufacturing Management introduces core concepts and practical techniques related to artificial intelligence and machine learning for manufacturing management.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']","PRASHANT PALKAR , AMBER SRIVASTAVA",[],X,35.0,VLM,3.32,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",1.0
VLM119,Experimental And Computational Tools For Manufacturing Management,"Experimental And Computational Tools For Manufacturing Management introduces core concepts and practical techniques related to experimental and computational tools for manufacturing management.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']","B. PREMACHANDRAN   , DIPAYAN DAS",[],X,35.0,VLM,3.93,[],1.0
VLM120,Leadership Talks,"Leadership Talks introduces core concepts and practical techniques related to leadership talks.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",SUSHIL,[],X,35.0,VLM,1.36,[],0.0
VEL700,Human Values And Technology,"Human Values And Technology introduces core concepts and practical techniques related to human values and technology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",M.R. RAVI,[],M,50.0,VEL,2.18,[],2.0
VEL7100,Human Values And Technology,"Human Values And Technology introduces core concepts and practical techniques related to human values and technology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",M.R. RAVI,[],M,10.0,VEL,3.99,[],3.0
VEQ8000,Research Communications And Ethics,"Research Communications And Ethics introduces core concepts and practical techniques related to research communications and ethics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",RAHUL GARG,[],X,10.0,VEQ,1.7,[],0.0
VEV7030,Special Module On Inner Development-1,"Special Module On Inner Development-1 introduces core concepts and practical techniques related to special module on inner development-1.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",JYOTI KUMAR,[],X,20.0,VEV,1.53,"['SDE', 'Software Engineer', 'Developer']",0.0
VEV7031,Special Module On Inner Development-2,"Special Module On Inner Development-2 introduces core concepts and practical techniques related to special module on inner development-2.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",RAHUL GARG,[],K,30.0,VEV,3.16,"['SDE', 'Software Engineer', 'Developer']",0.0
VEV7032,Special Module On Inner Development-3,"Special Module On Inner Development-3 introduces core concepts and practical techniques related to special module on inner development-3.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",SANGEETA KOHLI,[],X,30.0,VEV,4.89,"['SDE', 'Software Engineer', 'Developer']",0.0
VEV7033,Special Module On Leadership-1,"Special Module On Leadership-1 introduces core concepts and practical techniques related to special module on leadership-1.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RAHUL GARG,[],X,30.0,VEV,3.12,[],1.0
VEV7034,Special Module On Leadership-2,"Special Module On Leadership-2 introduces core concepts and practical techniques related to special module on leadership-2.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RAHUL GARG,[],X,30.0,VEV,4.65,[],1.0
VEV7037,Special Module On Civilization - 1,"Special Module On Civilization - 1 introduces core concepts and practical techniques related to special module on civilization - 1.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",NOMESH BHOJKUMAR BOLIA,[],X,30.0,VEV,4.32,[],1.0
VEV7038,Special Module On Civilization - 2,"Special Module On Civilization - 2 introduces core concepts and practical techniques related to special module on civilization - 2.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",NOMESH BHOJKUMAR BOLIA,[],X,30.0,VEV,2.03,[],1.0
VEV731,Special Module On Inner Development 1,"Special Module On Inner Development 1 introduces core concepts and practical techniques related to special module on inner development 1.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",JYOTI KUMAR,[],X,300.0,VEV,4.3,"['SDE', 'Software Engineer', 'Developer']",1.0
VEV732,Special Module On Inner Development-Ii,"Special Module On Inner Development-Ii introduces core concepts and practical techniques related to special module on inner development-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",RAHUL GARG,[],K,200.0,VEV,2.93,"['SDE', 'Software Engineer', 'Developer']",1.0
VEV733,Special Module On Leadership  I,"Special Module On Leadership  I introduces core concepts and practical techniques related to special module on leadership  i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RAHUL GARG,[],X,300.0,VEV,4.23,[],1.0
VEV734,Special Module On Leadership-Ii,"Special Module On Leadership-Ii introduces core concepts and practical techniques related to special module on leadership-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RAHUL GARG,[],X,300.0,VEV,3.99,[],1.0
VEV737A,Special Module On Civilization-I,"Special Module On Civilization-I introduces core concepts and practical techniques related to special module on civilization-i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",NOMESH BHOJKUMAR BOLIA,[],X,300.0,VEV,2.35,[],0.0
VEV738A,Special Module On Civilization-Ii,"Special Module On Civilization-Ii introduces core concepts and practical techniques related to special module on civilization-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",NOMESH BHOJKUMAR BOLIA,[],X,0.0,VEV,1.46,[],0.0
